agenda,kategori_harian_id,user_id,status,detail_kerja,poin,date
Mapping Tugas Team Service,,19.0,Progres,Membagi tugas Service sesuai Fungsi dan Pekerjaannya,1.0,2025-04-14
Monitoring Kegiatan All Team Service,3.0,19.0,Selesai,Memastikan All Team melaksanakan semua kegiatan Service,2.0,2025-04-14
Evaluasi Kegiatan hari ini tanggal 14/04/2025,1.0,19.0,Selesai,Mengevaluasi seluruh pekerjaan yang di lakukan di hari tersebut,2.0,2025-04-14
MONITOR PEKERJAAN DI KANTOR HO,1.0,18.0,Selesai,MONITOR PEKERJAAN HO,2.0,2025-04-14
"MONITOR PEKERJAAN OB DI CIBEUREUM,HO,TSP DAN KEMITRAAN",1.0,18.0,Selesai,MONITOR PEKERJAAN OB ,2.0,2025-04-14
MONITOR PEKERJAAN RUANG ARSIP DI KANTOR BRP,1.0,18.0,Selesai,MONITOR PEKERJAAN RUANG ARSIP ,2.0,2025-04-14
MONITOR GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,MONITOR GRUP REQ DAN KOMPLAIN,2.0,2025-04-14
MEMBANTU PINDAHAN BARANG ASSET DI KANTOR HO,1.0,18.0,Selesai,MEMBANTU PINDAHAN BARANG ASSET,2.0,2025-04-14
MONITOR PEKERJAAN TEKNISI DI KANTOR CIBEUREUM,1.0,18.0,Selesai,MONITOR PEKERJAAN TEKNISI,2.0,2025-04-14
KOORDINASI DENGAN HRD,1.0,18.0,Selesai,KOORDINASI DENGAN HRD PERIHAL TALENTA,2.0,2025-04-14
KOORDINASI DENGAN DIVISI ASSET,1.0,18.0,Selesai,KOORDINASI DENGAN DIVISI ASSET PERIHAL BARANG ASSET,2.0,2025-04-14
MONITOR TERHADAP PENGEKSEKUSIAN DI GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,MONITOR GRUP REQ DAN KOMPLAIN,0.0,2025-04-14
koordinasi dengan pak doni ,1.0,9.0,Selesai,koordinasi terkait pekerjaan talang  dan kanopi,2.0,2025-04-14
koordinasi dengan tim teknisi ,1.0,9.0,Selesai,koordinasi pekerjaan kanopi dan talang ,2.0,2025-04-14
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-04-14
koordinasi dengan vendor ,,9.0,Selesai,koordinasi dengan vendor terkiat pengecetan ,3.0,2025-04-14
koordinasi dengan pak ari ,1.0,9.0,Selesai,koordinasi dengan pak ari terkait pemasangan turbin,2.0,2025-04-14
kooridnasi dengan pihak kemitraan ,1.0,9.0,Selesai,koordinasi terkiat gambar pembuatan skat ,2.0,2025-04-14
koordinasi dengan finace ,1.0,9.0,Selesai,koordinasi terkiat pembelanjaan matrial yang belum datang ,2.0,2025-04-14
pemasangan lampu di ruang direktur ,1.0,9.0,Selesai,pemasangan lampu di ruang direktur ,2.0,2025-04-14
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring Pengerjaan dan Repotan Tim OB dan Cs,2.0,2025-04-14
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,Kordinasi Terkait Pengantaran Berkas dan barang ,2.0,2025-04-14
kordinasi dengan Admin aset,1.0,17.0,Selesai,Kordinasi Terkait Update  pengajuan Barang ,2.0,2025-04-14
Kordinasi dengan Finance,1.0,17.0,Selesai,"Kordinasi Terkait Pengajuan uang Konsumsi meeting,dan LPJ",2.0,2025-04-14
Kordinasi dengan TIM Legal,3.0,17.0,Selesai,Kordinasi Terkait Form Pengajuan Meeting,2.0,2025-04-14
Pengecekan Area Kantor,1.0,17.0,Selesai,"Pengecekan Area kantor BRP,HO,Kemitraan",2.0,2025-04-14
Kordinasi dengan Tim Aset,3.0,17.0,Selesai,"kordinasi Terkait Barang Timbangan,dan Rak besi di HO",2.0,2025-04-14
pemasangan cctv,4.0,2.0,Selesai,pemasangan cctv di kantor HO,3.0,2025-04-14
penambalan ruang office ciberem ,5.0,2.0,Selesai,penambalan ruang office ciberem ,2.0,2025-04-14
perbaikan mesin tepung b,4.0,2.0,Selesai,perbaikan mesin tepung a,3.0,2025-04-14
penambalan talang ,5.0,2.0,Selesai,penambalan talang ,2.0,2025-04-14
perbaikan mesin tepung e,4.0,2.0,Selesai,perbaikan mesin tepung e,3.0,2025-04-14
perbaikan dan pemasangan stop kontak,7.0,5.0,Selesai,perbaikan dan pemasangan stop kontak,2.0,2025-04-14
melanjutkan pembuatan skat brp ,5.0,5.0,Progres,melanjutkan pembuatan skat brp ,1.0,2025-04-14
pemasangan gpysum ,5.0,5.0,Selesai,pemasangan gpysum ,2.0,2025-04-14
perbaikan dispenser ,4.0,5.0,Selesai,perbaikan dispenser ,3.0,2025-04-14
pemasangan cctv di BRP,5.0,5.0,Selesai,pemasangan cctv di BRP,2.0,2025-04-14
kooridnasi perbaikan di  cieberum ,5.0,1.0,Selesai,kooridnasi perbaikan di  cieberum ,2.0,2025-04-14
koordinasi dengan finace ,5.0,1.0,Selesai,kooridnasi dengan finace terkait pembelanjaan ,2.0,2025-04-14
pembongkaran rak di ho ,7.0,1.0,Selesai,pembongkaran rak di ho ,2.0,2025-04-14
perbaikan talang ,5.0,1.0,Selesai,perbaikan talang ,2.0,2025-04-14
permindahan  barang ,5.0,1.0,Selesai,permindahan  barang ,2.0,2025-04-14
perbaikan mesin ,4.0,1.0,Selesai,perbaikan mesin f,3.0,2025-04-14
pemasangan cantrelan di parkiran bumbu ,5.0,1.0,Selesai,pemasangan cantrelan di parkiran bumbu ,2.0,2025-04-14
Internal Meeting Team Service,3.0,19.0,Selesai,Membahas Permasalahan yang belum di selesaikan dan Project jangka panjang,1.0,2025-04-15
"Pengarahan Team untuk Koordinasi dengan Vendor, Teknisi dan OB",3.0,19.0,Selesai,Memastikan agar Project yang sudah dan akan di kerjakan berjalan tuntas,1.0,2025-04-15
Monitoring Group Req dan Komplain,3.0,19.0,Selesai,Monitoring terkain req dan Komplain dan Group yang berkaitan dengan Service,2.0,2025-04-15
Mempelajari Tugas SPV Service dengan Pak Badrul,,19.0,Selesai,Sharing Job desc SPV Team service,2.0,2025-04-15
Screening Masalah yang berkaitan dengan Service,,19.0,Progres,Pendataan masalah yang berkaitan dengan Service,2.0,2025-04-15
Mapping Tugas Team Service,,19.0,Progres,Membagi tugas Service sesuai Fungsi dan Pekerjaannya,2.0,2025-04-15
Monitoring Kegiatan All Team Service,1.0,19.0,Selesai,Memastikan All Team melaksanakan semua kegiatan Service,2.0,2025-04-15
Pembuatan Mading Project Team Service,,19.0,Progres,Membuat Mading untuk menempelkan Kegiatan dan Informasi seputar pekerjaan Team Service,2.0,2025-04-15
Evaluasi Kegiatan hari ini tanggal 15/04/2025,1.0,19.0,Selesai,Mengevaluasi seluruh pekerjaan yang di lakukan di hari tersebut,2.0,2025-04-15
"MONITOR PEKERJAAN OB DI CIBEUREUM,HO,TSP DAN KEMITRAAN",1.0,18.0,Selesai,monitor pekerjaan tim ob di setiap kantor dkriuk,2.0,2025-04-15
MONITOR PEKERJAAN DI KANTOR HO,1.0,18.0,Selesai,monitor pekerjaan di ho terkait mesin,2.0,2025-04-15
MONITOR PEKERJAAN RUANG ARSIP DI KANTOR BRP,1.0,18.0,Selesai,monitor pekerjaan di kantor BRP terkait ruang arsip,2.0,2025-04-15
MONITOR GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,monitor grup req dan komplain,2.0,2025-04-15
MONITOR PEKERJAAN TEKNISI DI KANTOR CIBEUREUM,1.0,18.0,Selesai,monitor pekerjaan teknisi di cibeureum terkait mesin,2.0,2025-04-15
MONITOR TERHADAP PENGEKSEKUSIAN DI GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,monitor terhadap pengeksekusian fi grup req dan komplain,2.0,2025-04-15
KOORDINASI DENGAN DIVISI ASSET,1.0,18.0,Selesai,koordinasi dengan divisi asset tentang pengajuan,2.0,2025-04-15
Koordinasi dengan spv terkait pekerjaan teknisi ,1.0,18.0,Selesai,koordinasi dengan pak permana terkait kerja teknisi ,2.0,2025-04-15
koordinasi dengan tim teknisi,1.0,18.0,Selesai,koordinasi dengan tim teknisi terkait pekerjaan,1.0,2025-04-15
Update data spreedsheet,3.0,18.0,Selesai,terkait report harian teknisi,1.0,2025-04-15
kooridnasi dengan stokis,1.0,9.0,Selesai,koordinasi terkiat keruskan frizer,2.0,2025-04-15
kooridnasi dengan aset,1.0,9.0,Selesai,kooridnasi dengan asset terkiat pengajuan ,2.0,2025-04-15
kooridnasi dengan kewmitraan ,1.0,9.0,Selesai,kooridnasi terkait skat ,2.0,2025-04-15
pengukuran ,,9.0,Selesai,pengukuran skat ,3.0,2025-04-15
pembuatan rab ,,9.0,Progres,pembuatan RAB skat ,2.0,2025-04-15
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,2.0,2025-04-15
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-04-15
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-04-15
pembuatan rab ,,9.0,Progres,pembuatan rab kanopi ciberum ,2.0,2025-04-15
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring Pengerjaan dan Repotan Tim OB dan Cs,2.0,2025-04-15
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,"Kordinasi Terkait Pengantaran Berkas dan barang (penitipan barang Media,ayam karkas RNd dan BRP,Barang Maintenance)",2.0,2025-04-15
kordinasi dengan Admin aset,1.0,17.0,Selesai,"Kordinasi Terkait Pengajuan Barang (Kran wastafel,Rak Sepatu,Gas LPG 5,5 kg)",2.0,2025-04-15
Kordinasi dengan admin Finance,3.0,17.0,Selesai,Kordinasi Terkait Pengajuan uang Konsumsi meeting dir'op dan HU Planer,2.0,2025-04-15
Kordinasi dengan PO Finance,3.0,17.0,Selesai,Kordinasi Terkait Harga Pembuatan RAk Sepatu Untuk Kantor HO,2.0,2025-04-15
Kordinasi dengan Tim Aset,3.0,17.0,Selesai,Serah Terima  Barang ,2.0,2025-04-15
Monitoring Grup REQ dan Komplain,3.0,17.0,Selesai,"kordinasi Terkait Barang Timbangan,dan Rak besi di HO",2.0,2025-04-15
Update data spredshet ,3.0,17.0,Selesai,Update data ceklisan OB dan CS di spredshet,2.0,2025-04-15
koordinasi denagan spv dan pic service,7.0,2.0,Selesai,Koordinasi dengan spv dan pic service,2.0,2025-04-15
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,2.0,Selesai,mengekseskusi pengerjaan komplen di grup data & req komplain,2.0,2025-04-15
Maintenance setiap alat di area cibeureum,4.0,2.0,Selesai,pemeliharaan alat di cibeureum,3.0,2025-04-15
Maintenance setiap alat di area HO,4.0,2.0,Selesai,pemeliharaan alat di HO,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,2.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,2.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,2.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
koordinasi denagan spv dan pic service,7.0,5.0,Selesai,Koordinasi dengan spv dan pic service,2.0,2025-04-15
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,5.0,Selesai,mengekseskusi pengerjaan komplen di grup data & req komplain,2.0,2025-04-15
Maintenance setiap alat di area TSP,6.0,5.0,Selesai,pemeliharaan alat kantor tsp,3.0,2025-04-15
perbaikan roda stand tv marketing,7.0,5.0,Selesai,perbaikan roda stand tv marketing,2.0,2025-04-15
lanjutan ruang arsip BRP,6.0,5.0,Selesai,lanjutan ruang arsip di BRP,3.0,2025-04-15
lanjutan ruang arsip BRP,6.0,5.0,Selesai,lanjutan ruang arsip di BRP,3.0,2025-04-15
Lanjutan ruang arsip BRP,6.0,5.0,Selesai,lanjutan ruang arsip di BRP,3.0,2025-04-15
koordinasi denagan spv dan pic service,7.0,1.0,Selesai,Koordinasi dengan spv dan pic service,2.0,2025-04-15
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,1.0,Selesai,mengekseskusi pengerjaan komplen di grup data & req komplain,2.0,2025-04-15
Maintenance setiap alat di area HO,4.0,1.0,Selesai,pemeliharaan alat di HO,3.0,2025-04-15
Maintenance setiap alat di area cibeureum,4.0,1.0,Selesai,pemeliharaan alat di cibeureum,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,1.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,1.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
perbaikan mesin tepung di cibeureum,4.0,1.0,Selesai,perbaikan mesin tepung ,3.0,2025-04-15
Internal Meeting dengan Team OB dan CS ,3.0,19.0,Selesai,Menanggapi Permasalahan kekurangan OB di 2 titik kantor Dkriuk,1.0,2025-04-16
Pemasangan White Board Project Team Service,,19.0,Selesai,Untuk Merencanakan dan evaluasi kegiatan,3.0,2025-04-16
Penyusunan Kegiatan pada WhiteBoard (Problem dan Project Team Service),,19.0,Selesai,Memudahkan Kontrol dan Evaluasi kegiatan,1.0,2025-04-16
Monitoring Group Req dan Komplain,3.0,19.0,Selesai,Monitoring terkain req dan Komplain dan Group yang berkaitan dengan Service,1.0,2025-04-16
"Pengarahan Team untuk Koordinasi dengan Vendor, Teknisi dan OB",3.0,19.0,Selesai,Memastikan agar Project yang sudah dan akan di kerjakan berjalan tuntas,2.0,2025-04-16
Screening Masalah yang berkaitan dengan Service,,19.0,Progres,Pendataan masalah yang berkaitan dengan Service,3.0,2025-04-16
Mapping Tugas Team Service,,19.0,Selesai,Membagi tugas Service sesuai Fungsi dan Pekerjaannya,1.0,2025-04-16
Update Data Spreadsheet G.A Team Service,3.0,19.0,Selesai,Update Progress Kegiatan,1.0,2025-04-16
Evaluasi Kegiatan hari ini tanggal 14/04/2025,3.0,19.0,Selesai,Mengevaluasi seluruh pekerjaan yang di lakukan di hari tersebut,1.0,2025-04-16
"MONITOR PEKERJAAN OB DI CIBEUREUM,HO,TSP DAN KEMITRAAN",3.0,18.0,Selesai,Terkait pekerjaan ob per hari nya,1.0,2025-04-16
MONITOR GRUP REQ DAN KOMPLAIN,3.0,18.0,Selesai,Monitor permasalahan dan komplain di grup komplain,1.0,2025-04-16
MONITOR PEKERJAAN DI KANTOR HO,1.0,18.0,Selesai,Monitor pekerjaan Ho terkait mesin,2.0,2025-04-16
MONITOR TERHADAP PENGEKSEKUSIAN DI GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,Monitor pengekseskusian di grup req dan komplain,2.0,2025-04-16
Monitor terkait ruang meeting untuk tim legal,1.0,18.0,Selesai,Monitor terkait ruang meeting dengan tim legal,2.0,2025-04-16
Koordinasi dengan tim teknisi ,1.0,18.0,Selesai,Koordinasi dengan tim teknisi tentang apa yang akan di eksekusi,2.0,2025-04-16
Update data spreedsheet,1.0,18.0,Selesai,Update spreedsheet tim teknisi,2.0,2025-04-16
KOORDINASI DENGAN DIVISI ASSET,1.0,18.0,Selesai,Koordinasi dengan tim asset terkait lemari besi,2.0,2025-04-16
koordinasi dengan tim stokis katulampa,1.0,18.0,Selesai,Koordinasi dengan tim stokis katulampa terkait arus listrik,0.0,2025-04-16
kooridnasi dengan stokis,1.0,9.0,Selesai,koordinasi terkiat pemasangan dan penambahan jalur stokis katulampa ,2.0,2025-04-16
kooridnasi dengan aset,1.0,9.0,Selesai,kooridnasi dengan asset terkiat pengajuan ,2.0,2025-04-16
kooridnasi dengan GA bandung ,1.0,9.0,Selesai,koordinasi dengan pak ari trerkait pemasangan turbin ,2.0,2025-04-16
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk harian ,2.0,2025-04-16
pembuatan rab ,,9.0,Progres,pembuatan RAB skat ,2.0,2025-04-16
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,2.0,2025-04-16
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-04-16
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-04-16
pembuatan rab ,,9.0,Progres,pembuatan rab kanopi ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
Backup ,3.0,17.0,Selesai,Backup gudang ciberum ,2.0,2025-04-16
koordinasi denagan spv dan pic service,7.0,2.0,Selesai,koordinasi denagan spv dan pic service,2.0,2025-04-16
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,2.0,Selesai,mengeksekusi pengerjaan komplenan di grup data & req komplenan,2.0,2025-04-16
Maintenance setiap alat di area cibeureum,4.0,2.0,Selesai,pemeliharaan mesin area cibeureum,3.0,2025-04-16
Maintenance setiap alat di area HO,4.0,2.0,Selesai,pemeliharaan mesin area ho,3.0,2025-04-16
Pemanasan ginset area HO,4.0,2.0,Selesai,pemansasan ginset area ho,3.0,2025-04-16
Perbaikan stim area HO,4.0,2.0,Selesai,perbaikan mesin stim,3.0,2025-04-16
Perbaikan kabel roll area produksi tepung HO,4.0,2.0,Selesai,perbaikan kabel rol di ho,3.0,2025-04-16
Pemasangan dinamo mesin tepung marinasi area cibeureum,4.0,2.0,Selesai,Pemasangan dinamo mesin tepung area cibeurem,3.0,2025-04-16
koordinasi denagan spv dan pic service,7.0,5.0,Selesai,Koordinasi denga spv dan pic,2.0,2025-04-16
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,5.0,Selesai,mengekseskusi pengerjaan komplen di grup komplenan,2.0,2025-04-16
Maintenance setiap alat di area tsp,4.0,5.0,Selesai,Pemeliharaan mesin area tsp,3.0,2025-04-16
Maintenance setiap alat di area kemitraan dan brp,4.0,5.0,Selesai,pemeliharaan mesin area kemitraan dan brp,3.0,2025-04-16
Pindahan white board dari ruang asset ke ruang Service,7.0,5.0,Selesai,Pindahan white board asset ke service,2.0,2025-04-16
Pemasangan laci di ruang admin tsp,7.0,5.0,Selesai,pemasangan laci di ruang admin tsp,2.0,2025-04-16
Ke stokis katulampa untuk perbaikan dan pengecekan listrik,6.0,5.0,Selesai,perbaikan dan pengecekan listrik,3.0,2025-04-16
lanjutan ruang arsip BRP,6.0,5.0,Progres,lanjutan ruang abrp,2.0,2025-04-16
koordinasi denagan spv dan pic service,7.0,1.0,Selesai,Koordinasi denga spv dan pic,2.0,2025-04-16
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,1.0,Selesai,mengekseskusi pengerjaan komplen di grup komplenan,2.0,2025-04-16
Maintenance setiap alat di area cibeureum,4.0,1.0,Selesai,Pemeliharaan mesin area cibeurem,3.0,2025-04-16
Maintenance setiap alat di area HO,4.0,1.0,Selesai,Pemeliharaan mesin area cibeurem,3.0,2025-04-16
Memanaskan ginset area cibeureum,4.0,1.0,Selesai,memanaskan ginset area cibeureum,3.0,2025-04-16
Pengecekan mesin panel thamler HO,4.0,1.0,Selesai,pengecekan mesin thumbler yang rusak,3.0,2025-04-16
Pemasangan dinamo mesin tepung area cibeureum,4.0,1.0,Selesai,pemasangan dinamo area cibeureum,3.0,2025-04-16
"MONITOR PEKERJAAN OB DI CIBEUREUM,HO,TSP DAN KEMITRAAN",1.0,18.0,Selesai,"MONITOR PEKERJAAN OB DI CIBEUREUM,HO,TSP DAN KEMITRAAN TERKAIT TEKNISI",2.0,2025-04-17
MONITOR GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,MONITOR GRUP REQ DAN KOMPLAIN TERKAIT KOMPLENAN,2.0,2025-04-17
MONITOR PEKERJAAN DI KANTOR HO,1.0,18.0,Selesai,MONITOR PEKERJAAN TEKNISI DI HO,2.0,2025-04-17
MONITOR TERHADAP PENGEKSEKUSIAN DI GRUP REQ DAN KOMPLAIN,1.0,18.0,Selesai,MONITOR DAN KOORDINASI PEKERJAAN KOMPLENAN ,2.0,2025-04-17
Koordinasi dengan tim teknisi ,1.0,18.0,Selesai,KOORDINASI DENGAN TIM TEKNISI,1.0,2025-04-17
Update data spreedsheet,3.0,18.0,Selesai,Update spreedsheet tim teknisi,2.0,2025-04-17
koordinasi dengan tim stokis katulampa,1.0,18.0,Selesai,terkait perbaikan listrik,2.0,2025-04-17
koordinasi dengan tim stokis cikarang,1.0,18.0,Selesai,terkait perbaikan halaman jalan,2.0,2025-04-17
koordinasi dengan tim stokis parung,1.0,18.0,Selesai,terkait perbaikan listrik,0.0,2025-04-17
kooridnasi dengan stokis,1.0,9.0,Selesai,kooridnasi perbaikan stokis cikarang ,2.0,2025-04-17
kooridnasi dengan aset,1.0,9.0,Selesai,kooridnasi dengan asset terkiat pengajuan ,2.0,2025-04-17
kooridnasi dengan GA bandung ,1.0,9.0,Selesai,koordinasi dengan pak ari trerkait pemasangan turbin ,2.0,2025-04-17
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk harian ,2.0,2025-04-17
pembuatan rab ,,9.0,Progres,pembuatan RAB skat ,2.0,2025-04-17
pembuatan rab stokis katulampa,,9.0,Selesai,pembuatan rab stokis katulampa,3.0,2025-04-17
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-04-17
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-04-17
pembuatan rab ,,9.0,Progres,pembuatan rab kanopi ciberum ,2.0,2025-04-17
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring Pengerjaan dan Repotan Tim OB dan Cs,2.0,2025-04-17
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,"Kordinasi Terkait Pengantaran Berkas dan barang (ayam sampel RNd,laptop poultry)",2.0,2025-04-17
kordinasi dengan Admin aset,1.0,17.0,Selesai,Pengajuan Permen 5 pcs Untuk DirKeu,2.0,2025-04-17
Kordinasi dengan PO Finance,1.0,17.0,Selesai,Kordinasi Terkait Vendor Rak sendal Besi ,2.0,2025-04-17
Kordinasi dengan Tim Aset,1.0,17.0,Selesai,,2.0,2025-04-17
Membantu TIm Teknisi,3.0,17.0,Selesai,Membantu memindahkan spandek di kantor BRP UNtuk Pemasangan,2.0,2025-04-17
Pencarian Vendor ,,17.0,Selesai,pencarian Vendor Rak Sepatu Untuk di Ho,3.0,2025-04-17
Pengecekan Kantor BRP,1.0,17.0,Selesai,"pengecekan Kebersihan,Kerapihan,kebutuhgan",2.0,2025-04-17
koordinasi denagan spv dan pic service,7.0,2.0,Selesai,koordinasi dengan spv dan pic service,2.0,2025-04-17
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,2.0,Selesai,mengeksekusi komplenan di grup req dan komplen,2.0,2025-04-17
Maintenance setiap alat di area cibeureum,4.0,2.0,Selesai,pemeliharaan setiap alat di cibeurem,3.0,2025-04-17
Maintenance setiap alat di area HO,4.0,2.0,Selesai,pemeliharaan alat di area HO,3.0,2025-04-17
Pengecekan mesin CS sebelah kanan,4.0,2.0,Selesai,pengecekan mesin cs di HO yang ada masalah,3.0,2025-04-17
Pendampingan perbaikan mesin CS kanan oleh vendor,4.0,2.0,Selesai,pendampingan vendor (pak adi) dalam perbaikan mesin cs di ho,3.0,2025-04-17
Pendampingan perbaikan mesin CS kanan oleh vendor,4.0,2.0,Selesai,pendampingan vendor (pak adi) dalam perbaikan mesin cs di ho,3.0,2025-04-17
koordinasi denagan spv dan pic service,7.0,5.0,,koordinasi dengan spv dan pic service,2.0,2025-04-17
mengeksekusi pengerjaan komplenan di grup data & req komplenan,7.0,5.0,Selesai,mengeksekusi komplenan di grup req dan komplen,2.0,2025-04-17
Melanjutkan pembuatan ruangan arsip di BRP,6.0,5.0,Progres,melanjutkan ruang arsip di brp,2.0,2025-04-17
Melanjutkan pembuatan ruangan arsip di BRP,6.0,5.0,Progres,melanjutkan ruang arsip di brp,2.0,2025-04-17
Melanjutkan pembuatan ruangan arsip di BRP,6.0,5.0,Progres,melanjutkan ruang arsip di brp,2.0,2025-04-17
proses pemotongan baja ringan untuk atap ruang arsip di BRP ,6.0,5.0,Selesai,proses pemotongan baja ringan untuk ruang arsip,3.0,2025-04-17
pengangkatan spandek dari lantai 1 ke lantai 2,6.0,5.0,Selesai,pengangkatan spandek dari lantai 1 ke lantai 2 dengan tim ob,3.0,2025-04-17
Pemasangan spandek di kantor BRP,6.0,5.0,Selesai,pemasangan spandek di ruang arsip brp,3.0,2025-04-17
Lanjut pengomponan ruang arsip di kantor BRP,6.0,5.0,Selesai,pengomponan ruang arsip di kantor BRP,3.0,2025-04-17
